# t theta1 omega1 theta2 omega2 KE1 PE1 KE2 PE2 E_Total
7.53000000 -0.08603793 0.71689664 -0.06849699 -0.37553708 0.25697039 0.03628699 0.07051405 0.02300447 0.38800664
7.54000000 -0.07882806 0.72496233 -0.07221826 -0.36865259 0.26278519 0.03046322 0.06795237 0.02557080 0.38694634
7.55000000 -0.07154100 0.73233067 -0.07586880 -0.36139587 0.26815411 0.02509365 0.06530349 0.02822001 0.38684617
7.56000000 -0.06418386 0.73897492 -0.07944503 -0.35379324 0.27304197 0.02019955 0.06258483 0.03094169 0.38769964
7.57000000 -0.05676401 0.74486912 -0.08294360 -0.34587133 0.27741500 0.01580041 0.05981349 0.03372530 0.38949569
7.58000000 -0.04928906 0.74998817 -0.08636148 -0.33765699 0.28124113 0.01191385 0.05700612 0.03656025 0.39221881
7.59000000 -0.04176691 0.75430795 -0.08969586 -0.32917715 0.28449024 0.00855540 0.05417880 0.03943598 0.39584916
7.60000000 -0.03420565 0.75780541 -0.09294423 -0.32045877 0.28713452 0.00573842 0.05134691 0.04234198 0.40036272
7.61000000 -0.02661361 0.76045867 -0.09610433 -0.31152870 0.28914869 0.00347393 0.04852506 0.04526793 0.40573145
7.62000000 -0.01899936 0.76224710 -0.09917418 -0.30241359 0.29051032 0.00177053 0.04572699 0.04820369 0.41192354
7.63000000 -0.01137162 0.76315145 -0.10215207 -0.29313981 0.29120007 0.00063428 0.04296548 0.05113941 0.41890359
7.64000000 -0.00373933 0.76315390 -0.10503654 -0.28373335 0.29120194 0.00006858 0.04025231 0.05406553 0.42663286
7.65000000 0.00388840 0.76223816 -0.10782638 -0.27421971 0.29050351 0.00007416 0.03759822 0.05697289 0.43506955
7.66000000 0.01150232 0.76038955 -0.11052066 -0.26462383 0.28909613 0.00064894 0.03501289 0.05985271 0.44416910
7.67000000 0.01909304 0.75759507 -0.11311866 -0.25496999 0.28697515 0.00178803 0.03250485 0.06269666 0.45388443
7.68000000 0.02665103 0.75384349 -0.11561994 -0.24528176 0.28414000 0.00348370 0.03008157 0.06549689 0.46416628
7.69000000 0.03416668 0.74912536 -0.11802426 -0.23558187 0.28059440 0.00572536 0.02774941 0.06824603 0.47496353
7.70000000 0.04163029 0.74343316 -0.12033161 -0.22589219 0.27634643 0.00849954 0.02551364 0.07093726 0.48622350
7.71000000 0.04903208 0.73676125 -0.12254221 -0.21623361 0.27140857 0.01178997 0.02337849 0.07356426 0.49789223
7.72000000 0.05636224 0.72910600 -0.12465646 -0.20662602 0.26579778 0.01557760 0.02134716 0.07612128 0.50991489
7.73000000 0.06361092 0.72046579 -0.12667496 -0.19708823 0.25953548 0.01984065 0.01942188 0.07860311 0.52223599
7.74000000 0.07076827 0.71084105 -0.12859851 -0.18763790 0.25264750 0.02455472 0.01760399 0.08100509 0.53479975
7.75000000 0.07782446 0.70023429 -0.13042807 -0.17829152 0.24516403 0.02969286 0.01589393 0.08332309 0.54755038
7.76000000 0.08476970 0.68865013 -0.13216474 -0.16906434 0.23711950 0.03522575 0.01429138 0.08555354 0.56043236
7.77000000 0.09159423 0.67609530 -0.13380980 -0.15997036 0.22855242 0.04112175 0.01279526 0.08769337 0.57339070
7.78000000 0.09828840 0.66257865 -0.13536463 -0.15102226 0.21950523 0.04734715 0.01140386 0.08974003 0.58637123
7.79000000 0.10484263 0.64811116 -0.13683077 -0.14223141 0.21002404 0.05386628 0.01011489 0.09169145 0.59932079
7.80000000 0.11124749 0.63270594 -0.13820982 -0.13360784 0.20015840 0.06064172 0.00892553 0.09354604 0.61218750
7.81000000 0.11749368 0.61637818 -0.13950351 -0.12516018 0.18996103 0.06763451 0.00783254 0.09530262 0.62492092
7.82000000 0.12357204 0.59914518 -0.14071364 -0.11689575 0.17948747 0.07480433 0.00683231 0.09696046 0.63747224
7.83000000 0.12947363 0.58102629 -0.14184206 -0.10882044 0.16879577 0.08210978 0.00592094 0.09851918 0.64979448
7.84000000 0.13518968 0.56204288 -0.14289069 -0.10093880 0.15794610 0.08950856 0.00509432 0.09997877 0.66184253
7.85000000 0.14071168 0.54221832 -0.14386149 -0.09325401 0.14700035 0.09695777 0.00434816 0.10133955 0.67357338
7.86000000 0.14603133 0.52157791 -0.14475643 -0.08576793 0.13602176 0.10441411 0.00367807 0.10260210 0.68494613
7.87000000 0.15114061 0.50014887 -0.14557751 -0.07848104 0.12507444 0.11183416 0.00307964 0.10376729 0.69592210
7.88000000 0.15603178 0.47796021 -0.14632672 -0.07139258 0.11422298 0.11917463 0.00254845 0.10483619 0.70646488
7.89000000 0.16069738 0.45504275 -0.14700602 -0.06450050 0.10353195 0.12639266 0.00208016 0.10581006 0.71654037
7.90000000 0.16513031 0.43142900 -0.14761737 -0.05780150 0.09306549 0.13344599 0.00167051 0.10669035 0.72611678
7.91000000 0.16932376 0.40715309 -0.14816268 -0.05129114 0.08288682 0.14029330 0.00131539 0.10747861 0.73516466
7.92000000 0.17327128 0.38225073 -0.14864380 -0.04496380 0.07305781 0.14689444 0.00101087 0.10817648 0.74365688
7.93000000 0.17696681 0.35675906 -0.14906254 -0.03881279 0.06363851 0.15321064 0.00075322 0.10878568 0.75156860
7.94000000 0.18040463 0.33071663 -0.14942062 -0.03283039 0.05468674 0.15920480 0.00053892 0.10930799 0.75887723
7.95000000 0.18357944 0.30416329 -0.14971968 -0.02700793 0.04625765 0.16484168 0.00036471 0.10974516 0.76556242
7.96000000 0.18648633 0.27714006 -0.14996128 -0.02133580 0.03840331 0.17008813 0.00022761 0.11009897 0.77160598
7.97000000 0.18912081 0.24968907 -0.15014686 -0.01580359 0.03117232 0.17491330 0.00012488 0.11037113 0.77699185
7.98000000 0.19147883 0.22185347 -0.15027778 -0.01040011 0.02460948 0.17928882 0.00005408 0.11056332 0.78170602
7.99000000 0.19355675 0.19367728 -0.15035526 -0.00511349 0.01875544 0.18318898 0.00001307 0.11067714 0.78573649
8.00000000 0.19535139 0.16520530 -0.15038040 0.00006875 0.01364640 0.18659089 0.00000000 0.11071409 0.78907324
8.01000000 0.19686002 0.13648304 -0.15035419 0.00515961 0.00931381 0.18947462 0.00001331 0.11067557 0.79170812
8.02000000 0.19808037 0.10755656 -0.15027747 0.01017253 0.00578421 0.19182332 0.00005174 0.11056286 0.79363485
8.03000000 0.19901062 0.07847238 -0.15015095 0.01512134 0.00307896 0.19362333 0.00011433 0.11037713 0.79484896
8.04000000 0.19964944 0.04927737 -0.14997521 0.02002010 0.00121413 0.19486425 0.00020040 0.11011938 0.79534774
8.05000000 0.19999596 0.02001861 -0.14975067 0.02488308 0.00020037 0.19553899 0.00030958 0.10979051 0.79513026
8.06000000 0.20004976 -0.00925667 -0.14947762 0.02972465 0.00004284 0.19564386 0.00044178 0.10939124 0.79419727
8.07000000 0.19981093 -0.03850125 -0.14915620 0.03455918 0.00074117 0.19517855 0.00059717 0.10892217 0.79255128
8.08000000 0.19928000 -0.06766805 -0.14878641 0.03940097 0.00228948 0.19414611 0.00077622 0.10838376 0.79019646
8.09000000 0.19845798 -0.09671017 -0.14836811 0.04426413 0.00467643 0.19255299 0.00097966 0.10777631 0.78713872
8.10000000 0.19734636 -0.12558110 -0.14790101 0.04916255 0.00788531 0.19040893 0.00120848 0.10710000 0.78338570
8.11000000 0.19594708 -0.15423474 -0.14738469 0.05410976 0.01189418 0.18772694 0.00146393 0.10635489 0.77894678
8.12000000 0.19426254 -0.18262558 -0.14681861 0.05911887 0.01667605 0.18452319 0.00174752 0.10554094 0.77383310
8.13000000 0.19229560 -0.21070877 -0.14620207 0.06420248 0.02219909 0.18081690 0.00206098 0.10465797 0.76805762
8.14000000 0.19004954 -0.23844024 -0.14553427 0.06937262 0.02842688 0.17663025 0.00240628 0.10370576 0.76163514
8.15000000 0.18752811 -0.26577683 -0.14481429 0.07464064 0.03531866 0.17198820 0.00278561 0.10268399 0.75458234
8.16000000 0.18473546 -0.29267633 -0.14404109 0.08001716 0.04282972 0.16691835 0.00320137 0.10159231 0.74691784
8.17000000 0.18167618 -0.31909766 -0.14321355 0.08551196 0.05091166 0.16145077 0.00365615 0.10043031 0.73866222
8.18000000 0.17835524 -0.34500087 -0.14233043 0.09113399 0.05951280 0.15561776 0.00415270 0.09919762 0.72983807
8.19000000 0.17477801 -0.37034735 -0.14139042 0.09689121 0.06857858 0.14945374 0.00469395 0.09789384 0.72047003
8.20000000 0.17095027 -0.39509981 -0.14039213 0.10279061 0.07805193 0.14299494 0.00528295 0.09651862 0.71058481
8.21000000 0.16687812 -0.41922243 -0.13933411 0.10883809 0.08787372 0.13627924 0.00592286 0.09507169 0.70021124
8.22000000 0.16256803 -0.44268092 -0.13821486 0.11503846 0.09798320 0.12934589 0.00661692 0.09355285 0.68938026
8.23000000 0.15802682 -0.46544261 -0.13703282 0.12139535 0.10831841 0.12223530 0.00736842 0.09196202 0.67812493
8.24000000 0.15326161 -0.48747649 -0.13578642 0.12791121 0.11881666 0.11498879 0.00818064 0.09029929 0.66648044
8.25000000 0.14827982 -0.50875330 -0.13447406 0.13458724 0.12941496 0.10764831 0.00905686 0.08856488 0.65448404
8.26000000 0.14308916 -0.52924561 -0.13309414 0.14142338 0.14005046 0.10025622 0.01000029 0.08675924 0.64217507
8.27000000 0.13769761 -0.54892784 -0.13164507 0.14841826 0.15066088 0.09285504 0.01101399 0.08488303 0.62959485
8.28000000 0.13211338 -0.56777630 -0.13012526 0.15556921 0.16118496 0.08548715 0.01210089 0.08293719 0.61678661
8.29000000 0.12634493 -0.58576929 -0.12853318 0.16287223 0.17156283 0.07819462 0.01326368 0.08092291 0.60379544
8.30000000 0.12040091 -0.60288709 -0.12686732 0.17032198 0.18173642 0.07101889 0.01450479 0.07884170 0.59066813
8.31000000 0.11429017 -0.61911201 -0.12512627 0.17791178 0.19164984 0.06400059 0.01582630 0.07669540 0.57745305
8.32000000 0.10802170 -0.63442841 -0.12330865 0.18563362 0.20124970 0.05717928 0.01722992 0.07448618 0.56420001
8.33000000 0.10160467 -0.64882270 -0.12141319 0.19347815 0.21048545 0.05059327 0.01871690 0.07221662 0.55096009
8.34000000 0.09504836 -0.66228339 -0.11943871 0.20143472 0.21930964 0.04427935 0.02028797 0.06988965 0.53778544
8.35000000 0.08836215 -0.67480108 -0.11738416 0.20949140 0.22767825 0.03827269 0.02194332 0.06750863 0.52472906
8.36000000 0.08155551 -0.68636844 -0.11524859 0.21763499 0.23555082 0.03260655 0.02368249 0.06507730 0.51184458
8.37000000 0.07463797 -0.69698023 -0.11303122 0.22585105 0.24289072 0.02731222 0.02550435 0.06259987 0.49918604
8.38000000 0.06761910 -0.70663325 -0.11073138 0.23412396 0.24966528 0.02241880 0.02740702 0.06008093 0.48680760
8.39000000 0.06050850 -0.71532637 -0.10834860 0.24243698 0.25584591 0.01795309 0.02938784 0.05752555 0.47476328
8.40000000 0.05331577 -0.72306043 -0.10588257 0.25077223 0.26140820 0.01393951 0.03144335 0.05493918 0.46310668
8.41000000 0.04605048 -0.72983830 -0.10333315 0.25911082 0.26633197 0.01039993 0.03356921 0.05232773 0.45189071
8.42000000 0.03872217 -0.73566473 -0.10070041 0.26743287 0.27060130 0.00735367 0.03576017 0.04969749 0.44116725
8.43000000 0.03134033 -0.74054641 -0.09798462 0.27571760 0.27420449 0.00481738 0.03801010 0.04705517 0.43098690
8.44000000 0.02391437 -0.74449182 -0.09518625 0.28394337 0.27713404 0.00280502 0.04031192 0.04440783 0.42139864
8.45000000 0.01645359 -0.74751127 -0.09230602 0.29208777 0.27938655 0.00132785 0.04265763 0.04176290 0.41244954
8.46000000 0.00896719 -0.74961673 -0.08934485 0.30012771 0.28096262 0.00039441 0.04503832 0.03912813 0.40418451
8.47000000 0.00146425 -0.75082186 -0.08630389 0.30803948 0.28186673 0.00001052 0.04744416 0.03651154 0.39664594
8.48000000 -0.00604630 -0.75114186 -0.08318456 0.31579885 0.28210705 0.00017932 0.04986446 0.03392142 0.38987349
8.49000000 -0.01355569 -0.75059344 -0.07998851 0.32338114 0.28169526 0.00090131 0.05228768 0.03136625 0.38390378
8.50000000 -0.02105533 -0.74919471 -0.07671761 0.33076135 0.28064636 0.00217444 0.05470153 0.02885467 0.37877016
8.51000000 -0.02853681 -0.74696511 -0.07337404 0.33791420 0.27897844 0.00399411 0.05709300 0.02639544 0.37450250
8.52000000 -0.03599193 -0.74392529 -0.06996017 0.34481427 0.27671242 0.00635335 0.05944844 0.02399737 0.37112694
8.53000000 -0.04341269 -0.74009708 -0.06647868 0.35143608 0.27387184 0.00924281 0.06175366 0.02166925 0.36866572
8.54000000 -0.05079132 -0.73550330 -0.06293246 0.35775419 0.27048256 0.01265099 0.06399403 0.01941982 0.36713703
8.55000000 -0.05812029 -0.73016777 -0.05932469 0.36374330 0.26657248 0.01656427 0.06615459 0.01725769 0.36655483
8.56000000 -0.06539229 -0.72411510 -0.05565878 0.36937833 0.26217134 0.02096705 0.06822018 0.01519128 0.36692880
8.57000000 -0.07260028 -0.71737067 -0.05193839 0.37463458 0.25731034 0.02584192 0.07017553 0.01322873 0.36826419
8.58000000 -0.07973748 -0.70996050 -0.04816743 0.37948775 0.25202196 0.03116979 0.07200547 0.01137790 0.37056180
8.59000000 -0.08679736 -0.70191115 -0.04435006 0.38391409 0.24633963 0.03693001 0.07369501 0.00964620 0.37381794
8.60000000 -0.09377366 -0.69324958 -0.04049065 0.38789050 0.24029749 0.04310052 0.07522952 0.00804061 0.37802446
8.61000000 -0.10066040 -0.68400311 -0.03659382 0.39139461 0.23393012 0.04965804 0.07659487 0.00656759 0.38316873
8.62000000 -0.10745187 -0.67419927 -0.03266440 0.39440485 0.22727233 0.05657819 0.07777759 0.00523299 0.38923376
8.63000000 -0.11414262 -0.66386573 -0.02870744 0.39690060 0.22035885 0.06383563 0.07876504 0.00404202 0.39619822
8.64000000 -0.12072751 -0.65303017 -0.02472817 0.39886224 0.21322420 0.07140423 0.07954554 0.00299917 0.40403664
8.65000000 -0.12720164 -0.64172021 -0.02073204 0.40027125 0.20590242 0.07925721 0.08010854 0.00210818 0.41271946
8.66000000 -0.13356042 -0.62996329 -0.01672465 0.40111028 0.19842688 0.08736730 0.08044473 0.00137196 0.42221326
8.67000000 -0.13979951 -0.61778660 -0.01271178 0.40136323 0.19083014 0.09570682 0.08054622 0.00079259 0.43248093
8.68000000 -0.14591485 -0.60521697 -0.00869938 0.40101537 0.18314379 0.10424789 0.08040666 0.00037120 0.44348188
8.69000000 -0.15190263 -0.59228080 -0.00469352 0.40005333 0.17539827 0.11296251 0.08002133 0.00010805 0.45517225
8.70000000 -0.15775933 -0.57900398 -0.00070041 0.39846524 0.16762280 0.12182269 0.07938727 0.00000241 0.46750519
8.71000000 -0.16348166 -0.56541178 0.00327366 0.39624076 0.15984524 0.13080056 0.07850337 0.00005257 0.48043108
8.72000000 -0.16906659 -0.55152882 0.00722226 0.39337113 0.15209202 0.13986849 0.07737042 0.00025585 0.49389782
8.73000000 -0.17451134 -0.53737898 0.01113891 0.38984923 0.14438808 0.14899918 0.07599121 0.00060858 0.50785112
8.74000000 -0.17981336 -0.52298533 0.01501705 0.38566963 0.13675683 0.15816575 0.07437053 0.00110611 0.52223478
8.75000000 -0.18497031 -0.50837008 0.01885009 0.38082863 0.12922007 0.16734181 0.07251522 0.00174282 0.53699096
8.76000000 -0.18998009 -0.49355453 0.02263141 0.37532427 0.12179803 0.17650157 0.07043415 0.00251214 0.55206051
8.77000000 -0.19484080 -0.47855900 0.02635437 0.36915639 0.11450936 0.18561987 0.06813822 0.00340658 0.56738325
8.78000000 -0.19955074 -0.46340281 0.03001233 0.36232662 0.10737108 0.19467225 0.06564029 0.00441780 0.58289824
8.79000000 -0.20410838 -0.44810425 0.03359870 0.35483844 0.10039871 0.20363501 0.06295516 0.00553660 0.59854412
8.80000000 -0.20851241 -0.43268052 0.03710692 0.34669712 0.09360622 0.21248523 0.06009945 0.00675304 0.61425935
8.81000000 -0.21276163 -0.41714772 0.04053049 0.33790979 0.08700611 0.22120082 0.05709151 0.00805644 0.62998249
8.82000000 -0.21685505 -0.40152083 0.04386300 0.32848540 0.08060949 0.22976056 0.05395133 0.00943552 0.64565249
8.83000000 -0.22079178 -0.38581369 0.04709811 0.31843470 0.07442610 0.23814409 0.05070033 0.01087842 0.66120892
8.84000000 -0.22457110 -0.37003903 0.05022964 0.30777025 0.06846444 0.24633196 0.04736126 0.01237280 0.67659224
8.85000000 -0.22819237 -0.35420840 0.05325152 0.29650638 0.06273179 0.25430559 0.04395802 0.01390594 0.69174401
8.86000000 -0.23165511 -0.33833222 0.05615783 0.28465918 0.05723435 0.26204734 0.04051542 0.01546484 0.70660710
8.87000000 -0.23495890 -0.32241980 0.05894282 0.27224641 0.05197726 0.26954044 0.03705905 0.01703629 0.72112592
8.88000000 -0.23810341 -0.30647933 0.06160093 0.25928753 0.04696479 0.27676903 0.03361501 0.01860700 0.73524661
8.89000000 -0.24108842 -0.29051789 0.06412682 0.24580360 0.04220032 0.28371815 0.03020971 0.02016367 0.74891720
8.90000000 -0.24391372 -0.27454153 0.06651533 0.23181725 0.03768652 0.29037369 0.02686962 0.02169314 0.76208776
8.91000000 -0.24657921 -0.25855522 0.06876157 0.21735261 0.03342540 0.29672241 0.02362108 0.02318246 0.77471058
8.92000000 -0.24908481 -0.24256299 0.07086087 0.20243525 0.02941840 0.30275192 0.02049002 0.02461899 0.78674029
8.93000000 -0.25143046 -0.22656786 0.07280885 0.18709210 0.02566650 0.30845065 0.01750173 0.02599055 0.79813397
8.94000000 -0.25361616 -0.21057200 0.07460139 0.17135141 0.02217028 0.31380782 0.01468065 0.02728547 0.80885127
8.95000000 -0.25564191 -0.19457666 0.07623465 0.15524261 0.01893004 0.31881344 0.01205013 0.02849270 0.81885451
8.96000000 -0.25750770 -0.17858235 0.07770512 0.13879630 0.01594583 0.32345828 0.00963221 0.02960191 0.82810876
8.97000000 -0.25921355 -0.16258879 0.07900956 0.12204409 0.01321756 0.32773386 0.00744738 0.03060359 0.83658189
8.98000000 -0.26075947 -0.14659503 0.08014509 0.10501858 0.01074505 0.33163241 0.00551445 0.03148911 0.84424471
8.99000000 -0.26214545 -0.13059953 0.08110913 0.08775319 0.00852812 0.33514687 0.00385031 0.03225079 0.85107093
9.00000000 -0.26337145 -0.11460016 0.08189947 0.07028213 0.00656660 0.33827085 0.00246979 0.03288201 0.85703728
9.01000000 -0.26443743 -0.09859435 0.08251421 0.05264027 0.00486042 0.34099864 0.00138550 0.03337721 0.86212353
9.02000000 -0.26534331 -0.08257911 0.08295182 0.03486303 0.00340965 0.34332520 0.00060772 0.03373198 0.86631253
9.03000000 -0.26608897 -0.06655112 0.08321113 0.01698629 0.00221453 0.34524611 0.00014427 0.03394308 0.86959024
9.04000000 -0.26667428 -0.05050681 0.08329134 -0.00095372 0.00127547 0.34675760 0.00000045 0.03400851 0.87194575
9.05000000 -0.26709904 -0.03444244 0.08319197 -0.01892054 0.00059314 0.34785655 0.00017899 0.03392746 0.87337131
9.06000000 -0.26736305 -0.01835419 0.08291296 -0.03687756 0.00016844 0.34854044 0.00067998 0.03370040 0.87386236
9.07000000 -0.26746603 -0.00223819 0.08245457 -0.05478815 0.00000250 0.34880740 0.00150087 0.03332901 0.87341751
9.08000000 -0.26740770 0.01390933 0.08181747 -0.07261578 0.00009673 0.34865619 0.00263653 0.03281624 0.87203858
9.09000000 -0.26718773 0.03009203 0.08100266 -0.09032408 0.00045277 0.34808621 0.00407922 0.03216622 0.86973060
9.10000000 -0.26680573 0.04631331 0.08001151 -0.10787702 0.00107246 0.34709753 0.00581873 0.03138428 0.86650179
9.11000000 -0.26626132 0.06257629 0.07884575 -0.12523894 0.00195790 0.34569085 0.00784240 0.03047689 0.86236361
9.12000000 -0.26555406 0.07888372 0.07750748 -0.14237474 0.00311132 0.34386758 0.01013528 0.02945160 0.85733067
9.13000000 -0.26468349 0.09523788 0.07599913 -0.15924990 0.00453513 0.34162983 0.01268026 0.02831700 0.85142081
9.14000000 -0.26364914 0.11164053 0.07432347 -0.17583063 0.00623180 0.33898040 0.01545821 0.02708264 0.84465499
9.15000000 -0.26245052 0.12809285 0.07248361 -0.19208397 0.00820389 0.33592288 0.01844813 0.02575897 0.83705733
9.16000000 -0.26108712 0.14459533 0.07048298 -0.20797788 0.01045390 0.33246158 0.02162740 0.02435722 0.82865504
9.17000000 -0.25955844 0.16114774 0.06832535 -0.22348132 0.01298430 0.32860165 0.02497195 0.02288937 0.81947839
9.18000000 -0.25786400 0.17774908 0.06601476 -0.23856435 0.01579737 0.32434904 0.02845647 0.02136798 0.80956066
9.19000000 -0.25600330 0.19439747 0.06355556 -0.25319822 0.01889519 0.31971055 0.03205467 0.01980614 0.79893803
9.20000000 -0.25397590 0.21109015 0.06095238 -0.26735547 0.02227953 0.31469389 0.03573947 0.01821738 0.78764957
9.21000000 -0.25178137 0.22782339 0.05821013 -0.28100997 0.02595175 0.30930766 0.03948330 0.01661550 0.77573711
9.22000000 -0.24941931 0.24459247 0.05533394 -0.29413702 0.02991274 0.30356140 0.04325829 0.01501452 0.76324515
9.23000000 -0.24688942 0.26139162 0.05232922 -0.30671340 0.03416279 0.29746565 0.04703655 0.01342853 0.75022070
9.24000000 -0.24419140 0.27821402 0.04920158 -0.31871746 0.03870152 0.29103192 0.05079041 0.01187161 0.73671324
9.25000000 -0.24132508 0.29505170 0.04595685 -0.33012916 0.04352775 0.28427275 0.05449263 0.01035769 0.72277446
9.26000000 -0.23829035 0.31189560 0.04260104 -0.34093012 0.04863943 0.27720172 0.05811667 0.00890048 0.70845820
9.27000000 -0.23508719 0.32873547 0.03914034 -0.35110369 0.05403350 0.26983350 0.06163690 0.00751333 0.69382018
9.28000000 -0.23171569 0.34555991 0.03558110 -0.36063494 0.05970583 0.26218380 0.06502878 0.00620915 0.67891786
9.29000000 -0.22817608 0.36235635 0.03192982 -0.36951076 0.06565106 0.25426943 0.06826910 0.00500029 0.66381021
